%% Automatically generated initial file with PhysiCell_CreateInitFile executable
0;0;-18.7923;7.56902;-181.738;10.3538;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-64.9129;-30.3714;-164.75;11.4529;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-64.9956;-11.7035;-166.501;11.5615;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-64.6412;4.80656;-169.181;11.1486;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-64.6218;23.9975;-168.258;11.5035;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-63.5506;42.7142;-165.13;9.8985;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-46.8467;-39.9463;-167.526;10.7473;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-48.0473;-23.4776;-165.588;10.2304;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-45.6957;-4.99126;-168.45;10.6174;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-47.9044;15.1041;-167.726;11.293;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-45.9728;36.7812;-166.482;10.0016;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-30.9528;-66.7796;-167.845;11.2348;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-28.4823;-52.7591;-165.422;10.9688;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-29.1375;-32.0953;-168.621;9.70632;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-30.0828;-12.5542;-168.692;9.57622;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-30.2543;5.58627;-167.853;9.87391;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-32.3062;27.5246;-168.78;10.854;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-31.4678;44.1565;-165.82;10.99;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-29.5652;65.0534;-165.073;10.2565;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-14.5293;-59.3078;-167.194;9.67294;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-12.8564;-42.0318;-166.682;10.9642;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-13.1349;-23.5305;-169.068;11.4406;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-13.9002;-5.02065;-168.561;10.8445;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-15.2866;16.9258;-168.05;10.8839;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-13.4125;35.9686;-164.684;9.95748;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-13.865;56.4904;-169.199;9.91874;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;3.66993;-67.6325;-165.09;9.75606;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;0.458852;-48.6834;-167.788;10.5531;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;2.07625;-29.5288;-167.06;9.50882;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;4.46784;-14.3824;-166.23;11.5752;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;4.71124;4.40786;-166.13;10.8079;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;3.26206;24.8663;-166.526;11.0053;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;3.55644;46.1869;-166.716;10.4019;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;3.32065;62.2417;-165.32;10.7179;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;17.6855;-59.8752;-167.083;10.8594;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;20.8245;-41.4137;-168.59;9.79443;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;18.7888;-23.5507;-164.643;10.86;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;20.978;-2.54467;-166.786;9.59025;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;18.4583;14.4232;-166.458;9.8555;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;18.0589;32.463;-166.825;11.621;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;20.0493;56.6318;-168.735;10.6143;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;36.3128;-50.5391;-168.72;9.79901;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;32.9742;-29.3631;-167.388;11.217;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;33.8143;-14.6717;-168.498;9.72369;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;34.2245;8.93166;-164.492;9.53053;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;35.9061;25.3713;-168.463;11.0115;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;35.1602;45.3857;-166.264;11.0207;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;34.3659;62.7691;-165.857;10.8782;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;52.2344;-41.2363;-165.962;10.3076;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;52.2815;-22.4533;-166.011;9.57428;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;51.3638;-5.11309;-167.034;10.8649;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;50.365;15.3875;-166.55;9.65073;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;49.9764;34.143;-168.85;10.4089;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;49.3724;55.0506;-166.61;9.62279;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;67.8476;-30.9512;-166.559;11.2551;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;67.548;-13.577;-164.378;10.9962;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;67.1191;5.46887;-165.63;11.616;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;65.8458;23.9755;-166.751;10.1042;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-100.981;-21.0814;-149.473;11.1169;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-100.633;-4.90427;-149.25;10.7253;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-101.046;17.1503;-148.778;10.0072;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-82.4117;-50.0884;-152.809;9.86005;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-82.1164;-32.6427;-152.051;11.4197;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-86.8432;-11.4854;-151.56;10.8502;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-85.9721;8.50695;-148.693;10.5274;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-83.421;23.4728;-149.642;11.1202;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-85.9847;41.9542;-152.563;11.3464;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-67.6374;-78.6087;-148.843;10.7436;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-66.8479;-60.8069;-149.676;10.2962;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-68.7226;-41.1408;-152.395;9.68561;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-69.0437;-22.4905;-151.855;11.5208;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-69.048;-4.19415;-152.361;9.78182;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-66.7835;15.1396;-151.11;11.6068;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-65.8385;37.7298;-149.472;9.9709;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-67.532;53.9247;-148.547;10.5868;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-69.7345;75.5293;-148.016;11.3699;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-52.2704;-88.3585;-148.183;10.765;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-50.3544;-70.0139;-151.42;9.91003;-1;-1;-1;-1;-1;-1;0;0;0;-1
0;0;-52.1854;-50.505;-149.024;11.2375;-1;-1;-1;-1;-1;-1;0;0;0;-1
